season,week,season_type,team,opponent_team,player_id,player_name,position,attempts,completions,passing_yards,passing_tds,passing_interceptions,carries,rushing_yards,rushing_tds,targets,receptions,receiving_yards,receiving_tds,passing_air_yards,passing_yards_after_catch,receiving_air_yards,receiving_yards_after_catch
2018,1,REG,CIN,IND,00-0027044,M.Johnson,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,LV,LA,00-0027061,J.Cook,TE,0,0,0,0,0,0,0,0,12,9,180,0,0,0,103,106
2018,1,REG,DET,NYJ,00-0027081,G.Quin,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CIN,IND,00-0027103,K.Huber,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NO,TB,00-0027114,T.Morstead,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NE,HOU,00-0027136,J.McCourty,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,BUF,BAL,00-0027195,R.Bush,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,ATL,PHI,00-0027215,L.Paulsen,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CAR,DAL,00-0027236,K.Love,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DEN,SEA,00-0027256,D.Stewart,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DET,NYJ,00-0027325,L.Blount,RB,0,0,0,0,0,4,-3,0,0,0,0,0,0,0,0,0
2018,1,REG,DEN,SEA,00-0027375,T.Brock,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,JAX,NYG,00-0027416,B.Church,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,LA,LV,00-0027440,S.Shields,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,BUF,BAL,00-0027531,C.Ivory,RB,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
2018,1,REG,BAL,BUF,00-0027539,A.Levine,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,MIN,SF,00-0027547,M.Sherels,DB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NE,HOU,00-0027647,D.McCourty,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NE,HOU,00-0027656,R.Gronkowski,TE,0,0,0,0,0,0,0,0,8,7,123,1,0,0,107,21
2018,1,REG,CIN,IND,00-0027662,C.Dunlap,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DAL,CAR,00-0027663,S.Lee,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,BUF,BAL,00-0027667,V.Ducasse,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PIT,CLE,00-0027676,M.Burnett,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,SF,MIN,00-0027684,E.Mitchell,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DEN,SEA,00-0027685,E.Sanders,WR,0,0,0,0,0,0,0,0,11,10,135,1,0,0,104,51
2018,1,REG,ARI,WAS,00-0027686,C.Peters,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NYJ,DET,00-0027691,A.Roberts,WR,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
2018,1,REG,WAS,ARI,00-0027694,S.Lauvao,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,GB,CHI,00-0027696,J.Graham,TE,0,0,0,0,0,0,0,0,4,2,8,0,0,0,40,4
2018,1,REG,MIN,SF,00-0027701,E.Griffen,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CIN,IND,00-0027720,G.Atkins,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,IND,CIN,00-0027723,A.Woods,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,MIA,TEN,00-0027762,R.Jones,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,BUF,BAL,00-0027768,M.Newhouse,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PIT,CLE,00-0027793,A.Brown,WR,0,0,0,0,0,0,0,0,16,9,93,1,0,0,180,47
2018,1,REG,NO,TB,00-0027835,K.Coleman,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,ARI,WAS,00-0027854,S.Bradford,QB,34,20,153,0,1,2,7,0,0,0,0,0,208,66,0,0
2018,1,REG,LA,LV,00-0027855,N.Suh,NT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,TB,NO,00-0027856,G.McCoy,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,WAS,ARI,00-0027857,T.Williams,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PIT,CLE,00-0027860,J.Haden,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PIT,CLE,00-0027862,T.Alualu,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PHI,ATL,00-0027865,B.Graham,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,SEA,DEN,00-0027866,E.Thomas,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,TEN,MIA,00-0027868,D.Morgan,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PIT,CLE,00-0027870,M.Pouncey,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,HOU,NE,00-0027872,K.Jackson,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DEN,SEA,00-0027874,De.Thomas,WR,0,0,0,0,0,0,0,0,10,6,63,1,0,0,68,39
2018,1,REG,GB,CHI,00-0027875,B.Bulaga,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,BUF,BAL,00-0027881,J.Hughes,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NO,TB,00-0027882,P.Robinson,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,MIN,SF,00-0027885,L.Joseph,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DET,NYJ,00-0027891,G.Tate,WR,0,0,0,0,0,0,0,0,15,7,79,1,0,0,97,32
2018,1,REG,MIN,SF,00-0027914,A.Sendejo,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NE,HOU,00-0027925,J.Develin,FB,0,0,0,0,0,0,0,0,4,4,22,0,0,0,13,9
2018,1,REG,CAR,DAL,00-0027939,C.Newton,QB,26,17,161,0,0,13,58,1,0,0,0,0,155,89,0,0
2018,1,REG,DEN,SEA,00-0027940,V.Miller,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,JAX,NYG,00-0027941,M.Dareus,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CIN,IND,00-0027942,A.Green,WR,0,0,0,0,0,0,0,0,8,6,92,1,0,0,97,19
2018,1,REG,ARI,WAS,00-0027943,P.Peterson,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,ATL,PHI,00-0027944,J.Jones,WR,0,0,0,0,0,1,11,0,19,10,169,0,0,0,282,31
2018,1,REG,DAL,CAR,00-0027947,T.Smith,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,TEN,MIA,00-0027948,B.Gabbert,QB,22,11,117,0,1,0,0,0,0,0,0,0,140,60,0,0
2018,1,REG,HOU,NE,00-0027949,J.Watt,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,MIA,TEN,00-0027952,R.Quinn,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,LAC,KC,00-0027953,M.Pouncey,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NYG,JAX,00-0027955,N.Solder,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CHI,GB,00-0027957,P.Amukamara,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NE,HOU,00-0027958,A.Clayborn,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NO,TB,00-0027962,C.Jordan,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,GB,CHI,00-0027968,M.Wilkerson,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PIT,CLE,00-0027969,C.Heyward,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CIN,IND,00-0027973,A.Dalton,QB,28,21,243,2,1,2,8,0,0,0,0,0,139,139,0,0
2018,1,REG,IND,CIN,00-0027975,J.Sheard,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,ATL,PHI,00-0027980,B.Reed,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,MIN,SF,00-0027981,K.Rudolph,TE,0,0,0,0,0,0,0,0,2,1,11,1,0,0,16,0
2018,1,REG,GB,CHI,00-0027985,L.Kendricks,TE,0,0,0,0,0,0,0,0,1,1,13,0,0,0,1,12
2018,1,REG,LV,LA,00-0027988,M.Gilchrist,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CAR,DAL,00-0027996,T.Smith,WR,0,0,0,0,0,0,0,0,2,1,15,0,0,0,23,4
2018,1,REG,PIT,CLE,00-0028001,M.Gilbert,OT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,GB,CHI,00-0028002,R.Cobb,WR,0,0,0,0,0,0,0,0,10,9,142,1,0,0,58,99
2018,1,REG,ATL,PHI,00-0028003,T.McClain,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,KC,LAC,00-0028008,J.Houston,OLB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,TEN,MIA,00-0028015,J.Casey,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,WAS,ARI,00-0028022,M.Foster,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,KC,LAC,00-0028024,A.Bailey,DE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,TB,NO,00-0028031,C.Conte,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CAR,DAL,00-0028038,D.Searcy,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CIN,IND,00-0028039,C.Boling,G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,TEN,MIA,00-0028042,L.Stocker,TE,0,0,0,0,0,0,0,0,2,2,37,0,0,0,33,4
2018,1,REG,BUF,BAL,00-0028063,T.Jones,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NYJ,DET,00-0028064,B.Powell,RB,0,0,0,0,0,12,60,0,2,1,5,0,0,0,7,10
2018,1,REG,KC,LAC,00-0028074,A.Sherman,FB,0,0,0,0,0,0,0,0,1,1,36,1,0,0,21,15
2018,1,REG,NYJ,DET,00-0028075,B.Skrine,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,TB,NO,00-0028083,J.Rodgers,RB,0,0,0,0,0,2,1,0,1,1,2,0,0,0,-2,4
2018,1,REG,TEN,MIA,00-0028087,D.Lewis,RB,0,0,0,0,0,16,75,1,8,5,35,0,0,0,-9,44
2018,1,REG,BUF,BAL,00-0028091,J.Kerley,WR,0,0,0,0,0,0,0,0,4,2,7,0,0,0,15,15
2018,1,REG,SF,MIN,00-0028092,R.Sherman,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,JAX,NYG,00-0028093,N.Paul,TE,0,0,0,0,0,0,0,0,1,0,0,0,0,0,21,0
2018,1,REG,LV,LA,00-0028097,L.Smith,TE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,WAS,ARI,00-0028103,P.McPhee,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,BUF,BAL,00-0028112,C.Clay,TE,0,0,0,0,0,0,0,0,2,0,0,0,0,0,28,0
2018,1,REG,LV,LA,00-0028114,D.Harris,WR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CLE,PIT,00-0028118,T.Taylor,QB,40,15,197,1,1,8,77,1,0,0,0,0,413,74,0,0
2018,1,REG,CAR,DAL,00-0028128,C.Jones,S,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,PHI,ATL,00-0028129,J.Kelce,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,ATL,PHI,00-0028130,M.Bosher,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,LAC,KC,00-0028142,V.Green,TE,0,0,0,0,0,0,0,0,2,2,21,0,0,0,17,4
2018,1,REG,NE,HOU,00-0028171,L.Guy,DT,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DEN,SEA,00-0028224,C.Harris,CB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NE,HOU,00-0028237,C.Hogan,WR,0,0,0,0,0,0,0,0,5,1,11,0,0,0,66,2
2018,1,REG,BUF,BAL,00-0028263,A.Holmes,WR,0,0,0,0,0,0,0,0,1,1,14,0,0,0,14,0
2018,1,REG,ARI,WAS,00-0028278,J.Bynes,ILB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,CAR,DAL,00-0028339,M.Addison,DL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,LA,LV,00-0028394,J.McQuaide,LS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,SEA,DEN,00-0028434,D.Baldwin,WR,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7,0
2018,1,REG,KC,LAC,00-0028445,R.Parker,FS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,BUF,BAL,00-0028581,P.DiMarco,RB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,DAL,CAR,00-0028664,C.Jones,P,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2018,1,REG,NYJ,DET,00-0028825,T.Pryor,WR,0,0,0,0,0,0,0,0,3,3,49,0,0,0,42,7
2018,1,REG,NO,TB,00-0028834,C.Robertson,LB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
